,ts_code,ann_date,end_date,name,title,reward,hold_vol
1925,000411.SZ,20190426,20181231,王政,监事,,0
1926,000417.SZ,20190404,20181231,周福江,副总经理,296200,0
1927,000011.SZ,20190330,20181231,陈玉刚,原董事长,,0
1928,000089.SZ,20190330,20181231,史晓梅,计划财务部总经理,563500,0
1929,000011.SZ,20190330,20181231,刘光新,原董事；原工会主席,798100,0
1930,000417.SZ,20190404,20181231,刘京建,独立董事,90000,0
1931,000420.SZ,20190315,20181231,金东杰,董事；总经理,165000,40000
1932,000056.SZ,20190425,20181231,刘晓红,原董事,629500,850000
1933,000088.SZ,20190403,20181231,李琦,原副总经理；原财务总监,412500,0
1934,000426.SZ,20190430,20181231,李强新,独立董事,150000,0
1935,000417.SZ,20190404,20181231,李姝,独立董事,90000,0
1936,000088.SZ,20190403,20181231,陈磊,董事会秘书,617200,0
1937,000089.SZ,20190330,20181231,孙红琪,审计法律部总经理,485200,0
1938,000410.SZ,20190429,20181231,车欣嘉,董事,,0
1939,000417.SZ,20190404,20181231,梁红,副总经理,287200,0
1940,000056.SZ,20190425,20181231,曹剑,董事；董事会秘书,1382300,850000
1941,000419.SZ,20190413,20181231,刘欢,监事,120000,0
1942,000420.SZ,20190315,20181231,姜俊周,原董事,,0
1943,000011.SZ,20190330,20181231,李青原,独立董事,43300,0
1944,000028.SZ,20190425,20181231,陈国静,职工监事,629000,0
1945,000058.SZ,20190430,20181231,高建柏,董事,0,0
1946,000419.SZ,20190413,20181231,章棉水,董事,330000,10920
1947,000056.SZ,20190425,20181231,唐若民,原董事,12500,2040000
1948,000417.SZ,20190404,20181231,袁卫东,监事会主席；党委委员；纪委书记,20800,0
1949,000156.SZ,20190430,20181231,唐雨红,董事,,0
1950,000011.SZ,20190330,20181231,蔡丽莉,副总经理,665000,0
1951,000090.SZ,20190402,20181231,龚克,职工代表监事,801400,0
1952,000011.SZ,20190330,20181231,张琦,原独立董事,36700,0
1953,000059.SZ,20190420,20181231,康启发,副总经理,418000,0
1954,000421.SZ,20190322,20181231,张涛,监事,0,0
1955,000036.SZ,20190430,20181231,魏丹,监事,60000,0
1956,000046.SZ,20190417,20181231,陈基建,董事；副总裁,3126000,0
1957,000429.SZ,20190329,20181231,杨天树,监事,473000,0
1958,000423.SZ,20190314,20181231,王中诚,副总裁,1513400,525
1959,000419.SZ,20190413,20181231,杨格艺,董事；董事会秘书,330000,0
1960,000058.SZ,20190430,20181231,唐崇银,原监事,0,19000
1961,000031.SZ,20190404,20181231,周政,董事长,,0
1962,000058.SZ,20190430,20181231,张良,董事,0,37000
1963,000011.SZ,20190330,20181231,顾伟敏,职工监事,495300,0
1964,000031.SZ,20190404,20181231,吴立鹏,监事会副主席,,200
1965,000045.SZ,20190427,20181231,贺强,独立董事,100000,0
1966,000419.SZ,20190413,20181231,柳植,董事；副总经理,330000,29684
1967,000421.SZ,20190322,20181231,纪伟毅,董事,0,0
1968,000009.SZ,20190430,20181231,曾丽桃,监事,230000,0
1969,000090.SZ,20190402,20181231,童庆火,原董事；原党委副书记；原工会主席,1208900,1680
1970,000020.SZ,20190430,20181231,张光柳,原副董事长,0,0
1971,000045.SZ,20190427,20181231,乐坤久,副总经理,657000,122000
1972,000031.SZ,20190404,20181231,冯安静,副总经理,1072300,0
1973,000410.SZ,20190429,20181231,赵彪,董事长,375000,0
1974,000423.SZ,20190314,20181231,冯东林,监事,897000,0
1975,000099.SZ,20190319,20181231,刘建新,常务副总经理,2144800,0
1976,000421.SZ,20190322,20181231,王艳红,职工董事,217500,0
1977,000421.SZ,20190322,20181231,蒋秋龙,职工监事,217500,0
1978,000058.SZ,20190430,20181231,宋萍萍,独立董事,100000,0
1979,000422.SZ,20190404,20181231,张行锋,原董事,0,0
1980,000422.SZ,20190404,20181231,王红峡,独立董事,60000,0
1981,000032.SZ,20190425,20181231,赵泉勇,财务总监,807800,0
1982,000425.SZ,20190430,20181231,李锁云,副总裁,1128000,14982
1983,000425.SZ,20190430,20181231,王民,董事长,2551000,94224
1984,000045.SZ,20190427,20181231,蔡元庆,独立董事,100000,0
1985,000428.SZ,20190427,20181231,傅景宏,原副总经理,224700,0
1986,000025.SZ,20190402,20181231,吕航,董事；总经理；原董事长,1083100,0
1987,000411.SZ,20190426,20181231,章剑敏,原监事,,0
1988,000423.SZ,20190314,20181231,吴怀峰,董事；董事会秘书；高级副总裁；财务总监,1531800,39912
1989,000425.SZ,20190430,20181231,许庆文,监事,0,0
1990,000429.SZ,20190329,20181231,卓威衡,董事,0,0
1991,000046.SZ,20190417,20181231,孙云岚,职工代表监事,3472000,0
1992,000036.SZ,20190430,20181231,张梅,董事,80000,519500
1993,000011.SZ,20190330,20181231,张戈坚,副总经理,905800,0
1994,000025.SZ,20190402,20181231,富春龙,董事长；原监事,0,0
1995,000425.SZ,20190430,20181231,黄建华,监事会秘书,253500,0
1996,000036.SZ,20190430,20181231,范炼,董事,330000,498500
1997,000058.SZ,20190430,20181231,刘福松,监事,0,0
1998,000426.SZ,20190430,20181231,陈庭燕,监事,20000,0
1999,000425.SZ,20190430,20181231,陆川,董事；总裁,1883100,906
2000,000428.SZ,20190427,20181231,邓泉清,监事,0,0
2001,000096.SZ,20190404,20181231,张满华,董事,71400,0
2002,000096.SZ,20190404,20181231,周霞,独立董事,59300,0
2003,000096.SZ,20190404,20181231,李颖琦,独立董事,59300,0
2004,000425.SZ,20190430,20181231,刘建森,副总裁,761600,0
2005,000096.SZ,20190404,20181231,沈诚,职工监事,42800,0
2006,000428.SZ,20190427,20181231,陈爱文,独立董事,100000,0
2007,000025.SZ,20190402,20181231,韦少辉,原独立董事,50000,0
2008,000046.SZ,20190417,20181231,胡坚,独立董事,180000,0
2009,000059.SZ,20190420,20181231,许晓军,董事,1428000,0
2010,000096.SZ,20190404,20181231,巫国文,原职工监事,14300,0
2011,000100.SZ,20190320,20181231,金旴植,高级副总裁,9868400,0
2012,000428.SZ,20190427,20181231,刘胜,副总经理；董事会秘书,553200,0
2013,000157.SZ,20190330,20181231,刘驰,原职工监事,1300000,379211
2014,000428.SZ,20190427,20181231,丁伟民,副总经理,556200,0
2015,000060.SZ,20190330,20181231,彭玲,副总裁；党委委员,2576700,550769
2016,000046.SZ,20190417,20181231,冯鹤年,董事,6024000,0
2017,000060.SZ,20190330,20181231,刘放来,独立董事,120000,0
2018,000426.SZ,20190430,20181231,吉祥,董事,20000,66623003
2019,000060.SZ,20190330,20181231,郑金华,副总裁；党委委员,2074900,60000
2020,000429.SZ,20190329,20181231,凌平,监事会主席,0,0
2021,000032.SZ,20190425,20181231,吴建华,总法律顾问,574200,0
2022,000001.SZ,20190930,20181231,项有志,首席财务官,6293200,6000
2023,000001.SZ,20190930,20181231,周强,董事会秘书,4809000,0
2024,000001.SZ,20190930,20181231,何之江,原副行长,1394600,0
2025,000001.SZ,20190930,20181231,甘煜,原职工监事,2007000,0
2026,000001.SZ,20190930,20181231,谢永林,董事长,9324000,0
2027,000001.SZ,20190930,20181231,胡跃飞,董事；行长,7601300,4104
2028,000001.SZ,20190930,20181231,陈心颖,董事,,0
2029,000001.SZ,20190930,20181231,姚波,董事,,0
2030,000001.SZ,20190930,20181231,叶素兰,董事,,0
2031,000001.SZ,20190930,20181231,蔡方方,董事,,0
2032,000001.SZ,20190930,20181231,郭建,董事,311000,0
2033,000001.SZ,20190930,20181231,郭世邦,董事,6943800,0
2034,000001.SZ,20190930,20181231,姚贵平,董事,7966700,0
2035,000001.SZ,20190930,20181231,王春汉,独立董事,417000,0
2036,000001.SZ,20190930,20181231,王松奇,独立董事,403400,0
2037,000001.SZ,20190930,20181231,韩小京,独立董事,399800,0
2038,000001.SZ,20190930,20181231,郭田勇,独立董事,410600,0
2039,000001.SZ,20190930,20181231,杨如生,独立董事,397000,0
2040,000001.SZ,20190930,20181231,邱伟,监事长；职工监事,5145400,0
2041,000001.SZ,20190930,20181231,车国宝,股东监事,304000,0
2042,000001.SZ,20190930,20181231,周建国,外部监事,304000,0
2043,000001.SZ,20190930,20181231,骆向东,外部监事,354400,0
2044,000001.SZ,20190930,20181231,吴鹏,副行长,4728300,2394
2045,000001.SZ,20190930,20181231,储一昀,外部监事,340000,0
2046,000001.SZ,20190930,20181231,孙永桢,职工监事,775100,0
2047,000001.SZ,20190930,20181231,王群,职工监事,2239100,0
2048,000034.SZ,20190327,20181231,王晓岩,董事,0,64603000
2049,000417.SZ,20190404,20181231,王浩,董事；总经理；党委副书记,25000,0
2050,000065.SZ,20190402,20181231,马红艳,监事,0,0
2051,000023.SZ,20190418,20181231,梁融,独立董事,59500,0
2052,000400.SZ,20190329,20181231,张爱玲,副总经理,553100,0
2053,000014.SZ,20190330,20181231,徐美平,副总经理,636000,0
2054,000002.SZ,20190326,20181231,郁亮,董事；董事会主席,12530000,7306245
2055,000002.SZ,20190326,20181231,康典,独立董事,555000,0
2056,000002.SZ,20190326,20181231,孙盛典,董事,333000,0
2057,000002.SZ,20190326,20181231,吴嘉宁,独立董事,555000,0
2058,000002.SZ,20190326,20181231,孙嘉,执行副总裁；财务负责人,10045000,0
2059,000002.SZ,20190326,20181231,陈贤军,董事,333000,0
2060,000002.SZ,20190326,20181231,王文金,董事；执行副总裁,9273000,2314291
2061,000002.SZ,20190326,20181231,郑英,监事,333000,0
2062,000002.SZ,20190326,20181231,周清平,监事,2644000,20000
2063,000002.SZ,20190326,20181231,李强,独立董事,555000,0
2064,000002.SZ,20190326,20181231,张旭,董事；执行副总裁,10045000,904039
2065,000002.SZ,20190326,20181231,解冻,监事会主席,8802000,1490745
2066,000002.SZ,20190326,20181231,祝九胜,总裁；首席执行官,11278000,0
2067,000002.SZ,20190326,20181231,林茂德,董事会副主席,333000,0
2068,000002.SZ,20190326,20181231,肖民,董事,333000,0
2069,000002.SZ,20190326,20181231,朱旭,副总裁；董事会秘书,8492000,0
2070,000002.SZ,20190326,20181231,刘姝威,独立董事,555000,0
2071,000158.SZ,20190430,20181231,肖荣智,董事长,440900,57070
2072,000158.SZ,20190430,20181231,应华江,董事；总经理,809000,21534096
2073,000158.SZ,20190430,20181231,白彦春,董事,0,0
2074,000158.SZ,20190430,20181231,薛建昌,董事；副总经理；总工程师,303100,31590
2075,000158.SZ,20190430,20181231,李万军,独立董事,30000,0
2076,000158.SZ,20190430,20181231,邓中斌,监事会主席,230600,5000
2077,000158.SZ,20190430,20181231,何长青,副总经理,684300,3059862
2078,000158.SZ,20190430,20181231,池俊平,董事会秘书,351100,32760
2079,000158.SZ,20190430,20181231,马晓峰,副总经理,293900,6500
2080,000158.SZ,20190430,20181231,史静敏,原独立董事,100000,0
2081,000158.SZ,20190430,20181231,石民,副总经理,664100,200
2082,000158.SZ,20190430,20181231,赵英涛,原副总经理；原总会计师,366800,36140
2083,000159.SZ,20190416,20181231,丁治平,董事长；总经理,2860300,0
2084,000159.SZ,20190416,20181231,梁月林,董事；副总经理,608500,0
2085,000159.SZ,20190416,20181231,王金秋,董事,59800,0
2086,000159.SZ,20190416,20181231,胡本源,独立董事,77200,0
2087,000159.SZ,20190416,20181231,张彦夫,监事长,2288200,0
2088,000159.SZ,20190416,20181231,曹世强,监事,256400,0
2089,000166.SZ,20190228,20181231,冯戎,副董事长,2026900,0
2090,000100.SZ,20190320,20181231,阎焱,独立董事,160000,0
2091,000100.SZ,20190320,20181231,刘斌,副董事长,160000,0
2092,000100.SZ,20190320,20181231,贺锦雷,副董事长,0,0
2093,000401.SZ,20190321,20181231,李衍,董事；副总经理,1066800,0
2094,000063.SZ,20190328,20181231,方榕,董事,50000,0
2095,000062.SZ,20190328,20181231,王瑛,董事；董事会秘书,1100000,350782
2096,000062.SZ,20190328,20181231,张恒春,董事,0,0
2097,000062.SZ,20190328,20181231,邓磊,独立董事,68500,0
2098,000062.SZ,20190328,20181231,姚家勇,独立董事,68500,0
2099,000062.SZ,20190328,20181231,阎志亮,职工监事,830000,0
2100,000062.SZ,20190328,20181231,谭华,监事会主席,0,0
2101,000062.SZ,20190328,20181231,方德厚,原董事,0,0
2102,000062.SZ,20190328,20181231,刘慧军,副总经理,1000000,0
2103,000062.SZ,20190328,20181231,李曙成,原董事,0,0
2104,000062.SZ,20190328,20181231,刘纯斌,原独立董事,27500,0
2105,000301.SZ,20190403,20181231,沈菊妹,原监事,0,0
2106,000333.SZ,20190420,20181231,张小懿,副总裁,3850000,470800
2107,000301.SZ,20190403,20181231,李红,原监事,0,0
2108,000333.SZ,20190420,20181231,刘敏,监事会主席,1580000,0
2109,000333.SZ,20190420,20181231,李飞德,原董事；原副总裁,2280000,1435000
2110,000333.SZ,20190420,20181231,梁惠铭,职工代表监事,170000,0
2111,000333.SZ,20190420,20181231,方洪波,董事长；总裁,8080000,136990492
2112,000333.SZ,20190420,20181231,殷必彤,董事；副总裁,5310000,2109655
2113,000301.SZ,20190403,20181231,冯琴,监事；原董事；原副总经理,546100,0
2114,000333.SZ,20190420,20181231,赵军,监事,,0
2115,000333.SZ,20190420,20181231,何剑锋,董事,,0
2116,000333.SZ,20190420,20181231,朱凤涛,原董事；原副总裁,3740000,1020400
2117,000063.SZ,20190328,20181231,殷一民,原董事长；原董事,1188000,759400
2118,000063.SZ,20190328,20181231,王俊峰,监事,0,0
2119,000063.SZ,20190328,20181231,栾聚宝,原副董事长,50000,0
2120,000063.SZ,20190328,20181231,翟卫东,原董事,50000,0
2121,000049.SZ,20190430,20181231,钟晨,董事,,0
2122,000049.SZ,20190430,20181231,何文彬,董事；总经理,929700,0
2123,000498.SZ,20190315,20181231,黄磊,独立董事,50000,0
2124,000407.SZ,20190418,20181231,孙卜武,副总裁,736900,975
2125,000049.SZ,20190430,20181231,余孝海,董事,,0
2126,000049.SZ,20190430,20181231,韦岗,独立董事,80000,0
2127,000049.SZ,20190430,20181231,夏志武,监事会主席,,0
2128,000049.SZ,20190430,20181231,谭跃,独立董事,80000,0
2129,000049.SZ,20190430,20181231,刘贺,监事,,0
2130,000049.SZ,20190430,20181231,文建辉,职工监事,4200400,0
2131,000049.SZ,20190430,20181231,王锋,董事会秘书,511600,0
2132,000338.SZ,20190326,20181231,曹志月,副总裁,1132600,600000
2133,000338.SZ,20190326,20181231,王贡勇,独立董事,120000,0
2134,000338.SZ,20190326,20181231,卢毅,原独立董事,71848.4,0
2135,000338.SZ,20190326,20181231,冯刚,副总裁,1805400,4789512
2136,000498.SZ,20190315,20181231,朱玲,独立董事,50000,0
2137,000498.SZ,20190315,20181231,赵亚文,监事会主席,555200,0
2138,000050.SZ,20190315,20181231,徐斌,原监事,,0
2139,000338.SZ,20190326,20181231,丁迎东,副总裁,2011100,4789516
2140,000050.SZ,20190315,20181231,陈冰峡,董事会秘书,667900,0
2141,000050.SZ,20190315,20181231,董海,董事,,0
2142,000050.SZ,20190315,20181231,曾章和,原副总经理,1277600,7800
2143,000498.SZ,20190315,20181231,林存友,副总经理,555200,0
2144,000498.SZ,20190315,20181231,张子鑫,职工监事,312100,0
2145,000498.SZ,20190315,20181231,吕思忠,原监事会主席,692400,0
2146,000050.SZ,20190315,20181231,陈菡,独立董事,128000,0
2147,000150.SZ,20190426,20181231,郭维,原独立董事,112500,0
2148,000061.SZ,20190427,20181231,宁钟,独立董事,150000,0
2149,000063.SZ,20190328,20181231,韦在胜,原董事,50000,439677
2150,000050.SZ,20190315,20181231,汪名川,董事,,0
2151,000050.SZ,20190315,20181231,成为,副总经理,1800000,7700
2152,000151.SZ,20190330,20181231,张朋,董事；副总经理；财务总监；董事会秘书,1361600,0
2153,000063.SZ,20190328,20181231,吕红兵,原独立非执行董事,65000,0
2154,000026.SZ,20190315,20181231,黄勇峰,董事长,1022500,80000
2155,000338.SZ,20190326,20181231,徐新玉,董事；执行总裁,2405300,13684324
2156,000026.SZ,20190315,20181231,王岩,原独立董事,62100,0
2157,000338.SZ,20190326,20181231,张忠,独立董事,120000,0
2158,000050.SZ,20190315,20181231,陈宏良,董事；董事长,2663700,0
2159,000338.SZ,20190326,20181231,袁宏明,董事；执行总裁,0,1000440
2160,000150.SZ,20190426,20181231,陈奕民,董事长,553300,0
2161,000050.SZ,20190315,20181231,王宝瑛,监事会主席,,3000
2162,000501.SZ,20190420,20181231,喻景忠,独立董事,96000,0
2163,000026.SZ,20190315,20181231,付德斌,董事,0,0
2164,000026.SZ,20190315,20181231,陈卓,总会计师,1358900,51000
2165,000026.SZ,20190315,20181231,王璟琦,原监事,665600,0
2166,000026.SZ,20190315,20181231,潘波,副总经理,1488900,50000
2167,000333.SZ,20190420,20181231,江鹏,董事会秘书,1700000,611300
2168,000153.SZ,20190426,20181231,张军,董事；董事会秘书,253200,0
2169,000048.SZ,20190415,20181231,张莉莉,监事,316900,0
2170,000501.SZ,20190420,20181231,王伟,董事,0,0
2171,000401.SZ,20190321,20181231,刘宇,董事会秘书；总法律顾问,871800,0
2172,000401.SZ,20190321,20181231,孔祥忠,独立董事,0,0
2173,000401.SZ,20190321,20181231,赵晨光,职工代表监事,750400,0
2174,000401.SZ,20190321,20181231,王顺晴,原监事会主席,0,0
2175,000050.SZ,20190315,20181231,赵军,原副总经理,960000,30000
2176,000501.SZ,20190420,20181231,陈军,董事长；党委书记,1492800,263852
2177,000019.SZ,20190427,20181231,钱晓军,副总经理,476500,0
2178,000038.SZ,20190430,20181231,王大永,董事；副总经理,399500,0
2179,000402.SZ,20190329,20181231,牛俊杰,独立董事,180000,0
2180,000039.SZ,20190328,20181231,曾邗,财务管理部总经理,1548000,0
2181,000401.SZ,20190321,20181231,王贵福,原监事,813600,0
2182,000501.SZ,20190420,20181231,押志高,董事,0,0
2183,000338.SZ,20190326,20181231,刘元强,副总裁,1600100,4789512
2184,000403.SZ,20190425,20181231,武世民,原独立董事,16100,0
2185,000039.SZ,20190328,20181231,潘承伟,独立非执行董事,240000,0
2186,000029.SZ,20190329,20181231,唐小平,副总经理；董事会秘书,863000,0
2187,000039.SZ,20190328,20181231,黄田化,副总裁,2851000,450000
2188,000061.SZ,20190427,20181231,梅月欣,独立董事,150000,0
2189,000401.SZ,20190321,20181231,葛栋,原副总经理,0,2800
2190,000151.SZ,20190330,20181231,江华,独立董事,80000,0
2191,000065.SZ,20190402,20181231,严家建,财务总监,985200,0
2192,000400.SZ,20190329,20181231,王廷华,副总经理,495800,0
2193,000404.SZ,20190323,20181231,李云强,监事会主席,0,0
2194,000498.SZ,20190315,20181231,王乐锦,独立董事,50000,0
2195,000404.SZ,20190323,20181231,周钰,监事,216000,0
2196,000039.SZ,20190328,20181231,杨榕,原资金管理部总经理,216000,0
2197,000034.SZ,20190327,20181231,辛昕,董事；财务总监,1855100,0
2198,000034.SZ,20190327,20181231,韩玉华,原运营总监,1170800,1884362
2199,000034.SZ,20190327,20181231,郭为,董事长；总裁,6512400,154777803
2200,000030.SZ,20190430,20181231,赵立勋,监事,,0
2201,000503.SZ,20190427,20181231,刘英杰,董事；副总裁；首席运营官,1788000,0
2202,000403.SZ,20190425,20181231,闫治仲,原董事；原董事会秘书,1028900,0
2203,000065.SZ,20190402,20181231,谢兴国,独立董事,75000,0
2204,000403.SZ,20190425,20181231,王卫征,监事会主席,1304400,0
2205,000065.SZ,20190402,20181231,王晓冰,副总经理,1028600,0
2206,000403.SZ,20190425,20181231,李伟勇,原董事,40000,0
2207,000403.SZ,20190425,20181231,杨成成,财务总监,1400500,0
2208,000065.SZ,20190402,20181231,陈翔,副总经理,205000,0
2209,000066.SZ,20190430,20181231,蓝庆新,独立董事,95000,0
2210,000019.SZ,20190427,20181231,吴叔平,独立董事,100000,0
2211,000402.SZ,20190329,20181231,白力,董事,7626,52900
2212,000153.SZ,20190426,20181231,吴征,监事,178400,0
2213,000404.SZ,20190323,20181231,寇化梦,董事,0,0
2214,000068.SZ,20190420,20181231,赵小伟,副总经理,1496600,0
2215,000100.SZ,20190320,20181231,闫晓林,首席技术官(CTO),1772500,599500
2216,000068.SZ,20190420,20181231,叶伯乐,原副总经理,715800,0
2217,000068.SZ,20190420,20181231,罗霄虎,原监事,0,0
2218,000061.SZ,20190427,20181231,杜鹏,副总裁,1094300,0
2219,000403.SZ,20190425,20181231,田晨峰,原财务总监,1014900,0
2220,000403.SZ,20190425,20181231,史顺民,原董事,16400,0
2221,000404.SZ,20190323,20181231,朱金松,董事；总经理,1809300,1208150
2222,000034.SZ,20190327,20181231,刘娇娇,原职工监事,170500,600
2223,000153.SZ,20190426,20181231,张瑞稳,独立董事,30000,0
2224,000502.SZ,20190328,20181231,陈宁,监事,,0
2225,000019.SZ,20190427,20181231,林红,监事会主席,758700,41250
2226,000068.SZ,20190420,20181231,朱明扬,副总经理,1504500,0
2227,000404.SZ,20190323,20181231,王光全,董事；常务副总经理,732100,0
2228,000019.SZ,20190427,20181231,张国栋,董事,0,0
2229,000010.SZ,20190425,20181231,丁熊秀,原董事；原副总经理,500000,0
2230,000019.SZ,20190427,20181231,倪玥,董事,25000,0
2231,000407.SZ,20190418,20181231,张仲力,监事,155800,0
2232,000061.SZ,20190427,20181231,王丽娜,独立董事,150000,0
2233,000503.SZ,20190427,20181231,张灵,董事,0,0
2234,000068.SZ,20190420,20181231,张逸明,职工监事,271500,0
2235,000068.SZ,20190420,20181231,荣姝娟,财务总监,1476900,0
2236,000040.SZ,20190430,20181231,李东昕,原董事,70000,0
2237,000503.SZ,20190427,20181231,肖琴,董事会秘书,322300,0
2238,000019.SZ,20190427,20181231,陈灿松,独立董事,100000,0
2239,000012.SZ,20190417,20181231,王健,党委书记；副董事长；首席执行官,4089400,2300000
2240,000503.SZ,20190427,20181231,邓南,原监事,52700,0
2241,000151.SZ,20190330,20181231,孙红,职工监事,283800,0
2242,000402.SZ,20190329,20181231,张晓鹏,副总经理；董事会秘书,3803225,228414
2243,000407.SZ,20190418,20181231,朱龙,独立董事,0,19734
2244,000407.SZ,20190418,20181231,王健,监事,0,0
2245,000153.SZ,20190426,20181231,李国坤,副总经理,367200,0
2246,000061.SZ,20190427,20181231,胡翔海,原董事；原总裁,440600,1664636
2247,000066.SZ,20190430,20181231,周庚申,高级副总裁,1240300,97680
2248,000065.SZ,20190402,20181231,李柏森,原监事,0,0
2249,000066.SZ,20190430,20181231,戴湘桃,高级副总裁,1240600,60000
2250,000066.SZ,20190430,20181231,冯科,原独立董事,20000,0
2251,000061.SZ,20190427,20181231,林映文,监事,559400,0
2252,000069.SZ,20190330,20181231,吴安迪,独立董事,60000,0
2253,000009.SZ,20190430,20181231,陈平,执行董事；董事；副总裁,1744900,0
2254,000070.SZ,20190416,20181231,王继中,原独立董事,73300,0
2255,000030.SZ,20190430,20181231,杨一平,原董事；原党委书记,,4379377
2256,000407.SZ,20190418,20181231,臧其文,董事,40000,0
2257,000069.SZ,20190330,20181231,许刚,独立董事,60000,0
2258,000010.SZ,20190425,20181231,钟卫,原独立董事,80000,200
2259,000039.SZ,20190328,20181231,刘学斌,原副总裁,383000,0
2260,000016.SZ,20190330,20181231,李君,职工监事,1054900,0
2261,000070.SZ,20190416,20181231,常琦,董事,0,0
2262,000009.SZ,20190430,20181231,陈泰泉,董事局常务副主席；执行董事,1610100,0
2263,000037.SZ,20190328,20181231,李洪生,副董事长,0,0
2264,000407.SZ,20190418,20181231,梁阜,原独立董事,120000,0
2265,000407.SZ,20190418,20181231,周立杰,监事,40000,0
2266,000040.SZ,20190430,20181231,郝莉萍,原监事,0,0
2267,000009.SZ,20190430,20181231,陈匡国,执行董事,681200,0
2268,000040.SZ,20190430,20181231,陈巍,人力总监；董事,373000,100
2269,000078.SZ,20190427,20181231,聂志华,监事会主席,60000,28500
2270,000040.SZ,20190430,20181231,柏志伟,原副总经理；原董事会秘书；原董事,285000,0
2271,000009.SZ,20190430,20181231,曾广胜,执行董事,2913400,560755
2272,000012.SZ,20190417,20181231,张金顺,董事,,0
2273,000019.SZ,20190427,20181231,李新建,原监事,0,0
2274,000010.SZ,20190425,20181231,贾明辉,原董事长,208300,0
2275,000070.SZ,20190416,20181231,杨洪宇,董事；总经理,228000,100000
2276,000070.SZ,20190416,20181231,吴锐楷,监事,0,0
2277,000010.SZ,20190425,20181231,蒋斌,原副董事长,0,0
2278,000030.SZ,20190430,20181231,赵玉林,财务总监,680000,0
2279,000030.SZ,20190430,20181231,周晓峰,董事,,0
2280,000403.SZ,20190425,20181231,张林江,原独立董事,16100,0
2281,000040.SZ,20190430,20181231,陈爱珍,董事,120000,0
2282,000030.SZ,20190430,20181231,梁毕明,独立董事,,0
2283,000009.SZ,20190430,20181231,杨璐,董事,120000,0
2284,000040.SZ,20190430,20181231,许健,董事,60000,0
2285,000028.SZ,20190425,20181231,姜修昌,董事,,0
2286,000407.SZ,20190418,20181231,刘志强,副监事长,258800,8417
2287,000055.SZ,20190130,20181231,董格林,监事会召集人；监事,470300,0
2288,000408.SZ,20190430,20181231,张生顺,副总经理,249800,0
2289,000040.SZ,20190430,20181231,侯继伟,原董事长；原董事,690000,0
2290,000021.SZ,20190420,20181231,谭文鋕,董事长,3596700,1670817
2291,000502.SZ,20190328,20181231,麦昊天,原独立董事,2600,0
2292,000019.SZ,20190427,20181231,王立,董事,25000,0
2293,000409.SZ,20190423,20181231,于志臣,副总经理,293800,0
2294,000070.SZ,20190416,20181231,李明俊,董事,0,0
2295,000037.SZ,20190328,20181231,于春玲,董事,0,0
2296,000010.SZ,20190425,20181231,郑方,原董事；原总经理,52100,0
2297,000409.SZ,20190423,20181231,王爱,原独立董事,25000,0
2298,000065.SZ,20190402,20181231,张晓明,董事,0,0
2299,000409.SZ,20190423,20181231,郭长洲,原董事,0,0
2300,000037.SZ,20190328,20181231,巫国文,董事；常务副总经理,670000,0
2301,000408.SZ,20190430,20181231,蒋秀恒,董事会秘书,367000,0
2302,000409.SZ,20190423,20181231,赵庆国,副总经理,351500,0
2303,000409.SZ,20190423,20181231,林少一,原董事,0,0
2304,000037.SZ,20190328,20181231,莫建民,独立董事,119000,0
2305,000010.SZ,20190425,20181231,王锐,原董事；原常务副总经理,385700,0
2306,000021.SZ,20190420,20181231,莫尚云,副总裁；财务负责人,1877400,116000
2307,000021.SZ,20190420,20181231,才淦,监事,852800,150000
2308,000413.SZ,20190430,20181231,王中,董事,,0
2309,000155.SZ,20190427,20181231,喻崇华,监事,0,0
2310,000070.SZ,20190416,20181231,邓树娥,董事,0,0
2311,000409.SZ,20190423,20181231,姜世涛,原副总经理,282900,0
2312,000042.SZ,20190413,20181231,吴艳萍,副总裁,2395300,0
2313,000409.SZ,20190423,20181231,李玉峰,职工监事,250100,0
2314,000410.SZ,20190429,20181231,周霞,副总裁；财务总监,339500,2000
2315,000021.SZ,20190420,20181231,蔡立雄,副总裁,1821600,20000
2316,000021.SZ,20190420,20181231,石界福,原副总裁,2929100,120000
2317,000045.SZ,20190427,20181231,朱军,董事长,1014200,137000
2318,000058.SZ,20190430,20181231,张海帆,监事,19700,10000
2319,000055.SZ,20190130,20181231,曹乃斯,监事,468900,0
2320,000055.SZ,20190130,20181231,林克槟,董事；副总裁,954400,0
2321,000037.SZ,20190328,20181231,熊庆胜,监事,0,0
2322,000155.SZ,20190427,20181231,张斌,董事会秘书,222100,0
2323,000409.SZ,20190423,20181231,岳志朋,原副总经理,263400,0
2324,000028.SZ,20190425,20181231,刘勇,董事长,,0
2325,000012.SZ,20190417,20181231,朱乾宇,独立董事,,0
2326,000039.SZ,20190328,20181231,于亚,原副总裁,375000,0
2327,000069.SZ,20190330,20181231,袁静平,副总裁,3071630,1106356
2328,000409.SZ,20190423,20181231,王乐锦,独立董事,60000,0
2329,000503.SZ,20190427,20181231,李旭,原董事；原常务副总裁；原财务负责人,214600,0
2330,000058.SZ,20190430,20181231,张宇杰,监事会主席,464400,20000
2331,000407.SZ,20190418,20181231,王鹏,董事长,1826200,52825
2332,000070.SZ,20190416,20181231,罗涛,原副总经理；原党委副书记,744700,22500
